CounterpartyID,EAD,PD,LGD,Industry,Country,Rating,Pillar_I_Capital_Requirement,Stressed_PD,Stressed_LGD,Capital_Requirement_CCAR,Expected_Credit_Loss_IFRS9,Stressed_PD_Internal,Stressed_LGD_Internal,Capital_Requirement_Internal_Stress_Test,Perc_Increase_Baseline_to_Severe
118,773575650.7151217,0.05669685325863309,0.20920692676942385,Retail,Germany,A,114695880.51639113,0.08504527988794963,0.2510483121233086,206452584.92950398,9175670.44131129,0.11339370651726619,0.31381039015413575,344087641.54917336,199.99999999999997
119,29917746.38633669,0.11815587568238319,0.6317638081189118,Banking and Financial Services,France,AAA,27915727.8261607,0.17723381352357478,0.758116569742694,50248310.087089255,2233258.226092856,0.23631175136476637,0.9476457121783677,83747183.4784821,200.0
120,45679555.776963316,0.06287284401515489,0.39795326821947885,Technology,Switzerland,A,14286540.16259184,0.09430926602273233,0.4775439218633746,25715772.29266531,1142923.2130073472,0.12574568803030978,0.5969299023292183,42859620.48777552,200.00000000000006
121,393616209.168156,0.018446341208950147,0.7516084062182704,Technology,UK,A,68215780.70873399,0.02766951181342522,0.9019300874619245,122788405.27572119,5457262.456698719,0.036892682417900294,1.1274126093274055,204647342.126202,200.00000000000006
122,148763234.58891603,0.08850158976142493,0.34527209190383923,Energy and Utilities,France,A,56822216.93513031,0.1327523846421374,0.41432651028460704,102279990.48323457,4545777.354810425,0.17700317952284986,0.5179081378557588,170466650.80539095,200.00000000000006
123,166972430.0750451,0.0777578546649353,0.40124188342988554,Manufacturing,France,D,65118638.39933728,0.11663678199740296,0.4814902601158626,117213549.11880709,5209491.071946982,0.1555157093298706,0.6018628251448284,195355915.19801185,200.00000000000006
124,627769627.7919848,0.056719130318294966,0.648401656698183,Manufacturing,US,C,288591803.4645903,0.08507869547744246,0.7780819880378195,519465246.23626244,23087344.277167223,0.11343826063658993,0.9726024850472744,865775410.3937708,199.99999999999994
125,858306104.6029403,0.11050464799628068,0.24445961604125904,Real Estate and Construction,Switzerland,CCC,289827696.54922247,0.16575697199442102,0.29335153924951085,521689853.7886004,23186215.7239378,0.22100929599256136,0.36668942406188854,869483089.6476673,199.99999999999994
126,779188274.5312785,0.08402833662121885,0.624823428089336,Banking and Financial Services,China,B,511370291.1136349,0.12604250493182828,0.7497881137072032,920466524.0045428,40909623.28909079,0.1680566732424377,0.9372351421340039,1534110873.3409045,199.99999999999997
127,337157314.5490663,0.19048963888162398,0.6048072942060024,Retail,Switzerland,BBB,485546667.5937937,0.285734458322436,0.7257687530472029,873984001.6688285,38843733.40750349,0.38097927776324797,0.9072109413090037,1456640002.781381,199.99999999999997
128,875340751.0563854,0.12803353344889892,0.38241298753375375,Real Estate and Construction,France,B,535726987.78870714,0.1920503001733484,0.4588955850405045,964308578.0196729,42858159.02309657,0.25606706689779785,0.5736194813006306,1607180963.366121,199.99999999999994
129,841504574.4457203,0.07804928715645376,0.6276615912943835,Manufacturing,UK,C,515301003.9616283,0.11707393073468064,0.7531939095532602,927541807.1309311,41224080.316930264,0.15609857431290752,0.9414923869415752,1545903011.884885,200.00000000000006
130,524687485.1270048,0.05072397175466065,0.741754822542126,Manufacturing,China,AAA,246765447.57833102,0.07608595763199098,0.8901057870505512,444177805.64099586,19741235.806266483,0.1014479435093213,1.1126322338131889,740296342.7349931,200.00000000000006
131,476400186.60236275,0.1363735331424297,0.6823647324533597,Banking and Financial Services,South Korea,AA,554151611.7701902,0.20456029971364453,0.8188376789440316,997472901.1863421,44332128.94161522,0.2727470662848594,1.0235470986800395,1662454835.3105702,199.99999999999991
132,59403956.23846974,0.18482445663818672,0.5107054055876833,Retail,China,C,70089873.3581263,0.2772366849572801,0.6128464867052199,126161772.04462734,5607189.868650104,0.36964891327637345,0.766058108381525,210269620.07437894,200.00000000000006
133,151374544.5867721,0.12915149103753115,0.27946730124028596,Manufacturing,Switzerland,C,68295688.57308744,0.19372723655629673,0.33536076148834315,122932239.43155739,5463655.085846995,0.2583029820750623,0.41920095186042894,204887065.71926233,200.00000000000006
134,86327786.32871863,0.16758452610232322,0.7354035400892762,Banking and Financial Services,China,AAA,132990386.86560644,0.2513767891534848,0.8824842481071314,239382696.35809162,10639230.949248515,0.33516905220464643,1.1031053101339143,398971160.59681934,200.00000000000006
135,527245729.5715404,0.14000344750861451,0.49383084765710655,Services,US,B,455659080.0829137,0.21000517126292179,0.5925970171885279,820186344.1492447,36452726.406633094,0.28000689501722903,0.7407462714856599,1366977240.248741,199.99999999999997
136,676961857.7360265,0.18996448585661144,0.4447265175505707,Services,US,AA,714890712.6927454,0.28494672878491717,0.5336718210606848,1286803282.8469417,57191257.01541963,0.3799289717132229,0.6670897763258561,2144672138.0782366,200.00000000000006
137,619163228.4364024,0.08736969216051889,0.5286519071416316,Technology,US,CCC,357475084.8224491,0.13105453824077834,0.6343822885699578,643455152.6804084,28598006.785795927,0.17473938432103778,0.7929778607124474,1072425254.4673473,200.0
138,873012358.3871711,0.156817797150238,0.328128575412536,Services,UK,BB,561525918.1040188,0.23522669572535698,0.3937542904950432,1010746652.587234,44922073.44832151,0.313635594300476,0.49219286311880395,1684577754.3120568,200.00000000000006
139,659043701.5342088,0.1067453340571364,0.4017146946803607,Technology,Germany,C,353257056.5994399,0.16011800108570462,0.48205763361643283,635862701.878992,28260564.527955193,0.2134906681142728,0.602572042020541,1059771169.7983198,200.00000000000006
140,829877983.3245559,0.019403378759569385,0.641303325826387,Manufacturing,US,BB,129081828.69982168,0.029105068139354078,0.7695639909916644,232347291.659679,10326546.295985734,0.03880675751913877,0.9619549887395806,387245486.099465,199.99999999999997
141,141284759.38911998,0.012519825648179658,0.538084629240239,Services,US,BBB,11897458.44420594,0.018779738472269485,0.6457015550882869,21415425.19957069,951796.6755364751,0.025039651296359315,0.8071269438603585,35692375.33261782,200.0
142,172476426.53760633,0.09077345835471336,0.6573673131222925,Services,Switzerland,BB,128649098.10919683,0.13616018753207004,0.7888407757467509,231568376.5965543,10291927.848735746,0.18154691670942671,0.9860509696834387,385947294.3275905,200.00000000000006
143,918493865.4403452,0.13539513419296345,0.6571787612251857,Services,Switzerland,B,1021581099.8002172,0.20309270128944518,0.7886145134702228,1838845979.640391,81726487.98401737,0.2707902683859269,0.9857681418377786,3064743299.400652,200.00000000000006
144,355349977.2973372,0.1740217821034209,0.6521476390945742,Banking and Financial Services,UK,A,504099008.50894535,0.26103267315513135,0.782577166913489,907378215.3161016,40327920.68071563,0.3480435642068418,0.9782214586418613,1512297025.5268362,200.00000000000006
145,217781767.9789984,0.016198400347933746,0.286513171191493,Real Estate and Construction,US,D,12634214.681176284,0.02429760052190062,0.34381580542979157,22741586.426117312,1010737.1744941027,0.03239680069586749,0.4297697567872395,37902644.043528855,200.00000000000006
146,912157166.0561333,0.1889503792518505,0.590120870689265,Technology,Switzerland,BBB,1271359667.65051,0.2834255688777757,0.7081450448271179,2288447401.770918,101708773.4120408,0.377900758503701,0.8851813060338976,3814079002.9515305,200.00000000000006
147,970134419.8644432,0.17810449727786776,0.48810795504101506,Manufacturing,Germany,AAA,1054223512.2217602,0.2671567459168016,0.585729546049218,1897602321.9991677,84337880.97774081,0.3562089945557355,0.7321619325615226,3162670536.6652803,199.99999999999997
148,638131876.2192222,0.17598726887360644,0.23725457139489234,Technology,Switzerland,BB,333055256.91906244,0.2639809033104097,0.2847054856738708,599499462.4543123,26644420.553524993,0.3519745377472129,0.3558818570923385,999165770.7571871,199.99999999999994
149,388950262.51028943,0.13210725838267598,0.7010322695071065,Technology,Germany,CC,450265603.0132787,0.19816088757401396,0.8412387234085278,810478085.4239016,36021248.2410623,0.26421451676535196,1.0515484042606598,1350796809.0398362,200.0
150,688697369.643223,0.098665031842877,0.33182910479134586,Real Estate and Construction,Germany,BB,281848788.9486663,0.1479975477643155,0.398194925749615,507327820.10759914,22547903.1158933,0.197330063685754,0.4977436571870188,845546366.8459988,199.99999999999994
151,16542319.025907375,0.1627588493666803,0.20776416635777548,Banking and Financial Services,US,CC,6992325.900132634,0.24413827405002048,0.24931699962933057,12586186.620238742,559386.0720106107,0.3255176987333606,0.3116462495366632,20976977.7003979,200.0
152,145567574.49498153,0.04917309785081533,0.586062131874177,Retail,South Korea,A,52437972.13792016,0.07375964677622299,0.7032745582490124,94388349.84825629,4195037.771033613,0.09834619570163065,0.8790931978112655,157313916.41376048,199.99999999999997
153,369345729.67323995,0.06553539904825967,0.30326318734063984,Real Estate and Construction,China,CC,91756901.26297982,0.0983030985723895,0.3639158248087678,165162422.27336365,7340552.101038385,0.13107079809651934,0.45489478101095976,275270703.7889394,199.99999999999997
154,832392276.9118645,0.042811726989652,0.2370240036985441,Manufacturing,South Korea,D,105582789.55610313,0.064217590484478,0.2844288044382529,190049021.20098564,8446623.16448825,0.085623453979304,0.35553600554781617,316748368.6683094,200.00000000000006
155,305011590.4652039,0.19961654429797512,0.7602625620378491,Real Estate and Construction,UK,A,578610744.0665277,0.29942481644696267,0.9123150744454189,1041499339.31975,46288859.52532222,0.39923308859595025,1.1403938430567737,1735832232.1995833,200.00000000000006
156,58814019.85712687,0.04651444391521428,0.2890871592744433,Retail,Switzerland,A,9885701.930806916,0.06977166587282142,0.3469045911293319,17794263.47545245,790856.1544645533,0.09302888783042856,0.4336307389116649,29657105.792420752,200.00000000000006
157,379356538.06055003,0.14314267453860177,0.5120295989835464,Energy and Utilities,South Korea,AA,347553591.645385,0.21471401180790267,0.6144355187802556,625596464.9616929,27804287.3316308,0.28628534907720354,0.7680443984753196,1042660774.9361551,200.0
158,242012898.32933688,0.09779373124431173,0.42037957490520306,Energy and Utilities,France,D,124365851.89338803,0.1466905968664676,0.5044554898862437,223858533.4080985,9949268.151471043,0.19558746248862346,0.6305693623578046,373097555.68016416,200.00000000000006
159,57003878.13268252,0.01632610413622038,0.22684435869940212,Real Estate and Construction,France,D,2638912.326333343,0.02448915620433057,0.2722132304392825,4750042.187400018,211112.98610666743,0.03265220827244076,0.3402665380491032,7916736.979000029,200.0
160,399525333.289705,0.025440071961293095,0.388612261257109,Services,US,B,49372960.59662778,0.03816010794193964,0.4663347135085308,88871329.07393,3949836.847730222,0.05088014392258619,0.5829183918856635,148118881.78988335,200.00000000000006
161,352069970.5481615,0.18659138924682522,0.41028223199329483,Energy and Utilities,France,D,336909536.8206127,0.27988708387023786,0.4923386783919538,606437166.277103,26952762.945649017,0.37318277849365045,0.6154233479899422,1010728610.4618381,199.99999999999994
162,734106140.9582715,0.1514631106411177,0.49606261218717135,Retail,UK,B,689465020.9451481,0.22719466596167653,0.5952751346246056,1241037037.7012665,55157201.675611846,0.3029262212822354,0.744093918280757,2068395062.8354442,199.99999999999994
163,64141616.39569904,0.11374185913226037,0.624040744700362,Manufacturing,South Korea,A,56909291.93961561,0.17061278869839056,0.7488488936404344,102436725.49130811,4552743.355169249,0.22748371826452074,0.936061117050543,170727875.81884682,200.0
164,379675391.77768713,0.04979831248046516,0.7999867710684339,Energy and Utilities,France,D,189068811.48422173,0.07469746872069774,0.9599841252821206,340323860.6715991,15125504.918737737,0.09959662496093032,1.199980156602651,567206434.4526652,200.00000000000006
165,343091089.29183203,0.011207666495660741,0.5111427620291891,Technology,South Korea,B,24568399.55679396,0.016811499743491113,0.6133713144350269,44223119.20222913,1965471.964543517,0.022415332991321483,0.7667141430437836,73705198.67038189,200.00000000000006
166,647174703.409412,0.15680348427023358,0.7656518702058916,Real Estate and Construction,China,BB,971222204.3071332,0.23520522640535035,0.9187822442470699,1748199967.7528396,77697776.34457065,0.31360696854046716,1.1484778053088376,2913666612.9214,200.00000000000006
167,888032850.2722384,0.0693367372444047,0.5164705840488837,Manufacturing,Switzerland,A,397509980.2666215,0.10400510586660705,0.6197647008586604,715517964.4799187,31800798.421329718,0.1386734744888094,0.7747058760733255,1192529940.7998645,200.00000000000006
168,143846800.33753356,0.05066771013731783,0.5562093905496711,Services,China,B,50673372.98117184,0.07600156520597674,0.6674512686596054,91212071.3661093,4053869.838493747,0.10133542027463566,0.8343140858245066,152020118.9435155,199.99999999999997
169,816437497.6484238,0.042739190153109556,0.2834402174894309,Technology,US,CCC,123629102.70434196,0.06410878522966433,0.340128260987317,222532384.86781552,9890328.216347357,0.08547838030621911,0.42516032623414635,370887308.1130259,200.00000000000006
170,610113679.348515,0.16367131310847235,0.5424954784383038,Real Estate and Construction,UK,AAA,677157144.4625268,0.24550696966270852,0.6509945741259645,1218882860.032548,54172571.55700214,0.3273426262169447,0.8137432176574557,2031471433.3875802,199.99999999999994
171,30213451.3199623,0.12792025217572103,0.35633721057939616,Services,UK,BBB,17215150.90467094,0.19188037826358156,0.42760465269527537,30987271.62840769,1377212.0723736752,0.25584050435144207,0.5345058158690943,51645452.71401283,200.00000000000009
172,767121790.4870774,0.13184714783158274,0.36442905607532605,Technology,South Korea,CCC,460742280.79213583,0.19777072174737412,0.43731486729039126,829336105.4258446,36859382.46337087,0.2636942956631655,0.5466435841129891,1382226842.3764076,200.00000000000006
173,538150345.0008919,0.18583307930264759,0.4603265936993618,Manufacturing,UK,CCC,575443547.6738377,0.2787496189539714,0.5523919124392341,1035798385.8129077,46035483.81390701,0.37166615860529517,0.6904898905490426,1726330643.0215127,199.99999999999994
174,800128895.7555445,0.17944181828009445,0.5922429607364484,Manufacturing,US,CCC,1062902764.3619137,0.2691627274201417,0.7106915528837381,1913224975.8514445,85032221.1489531,0.3588836365601889,0.8883644411046727,3188708293.085741,200.0
